from,to,status,reason
/united-kingdom/birmingham-uk/psychologist/border-line-personality-disorder-birmingham,/specialists/border-line-personality-disorder-birmingham,301,live listing
/united-kingdom/birmingham-uk/psychologist/cascade-therapy,/specialists/cascade-therapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/cayp-psychology,/specialists/cayp-psychology,301,live listing
/united-kingdom/birmingham-uk/psychologist/cayp-psychology-atherstone,/specialists/cayp-psychology-atherstone,301,live listing
/united-kingdom/birmingham-uk/psychologist/cayp-psychology-birmingham,/specialists/cayp-psychology-birmingham,301,live listing
/united-kingdom/birmingham-uk/psychologist/citizen-coaching,/specialists/citizen-coaching,301,live listing
/united-kingdom/birmingham-uk/psychologist/david-iles-psychotherapy,/specialists/david-iles-psychotherapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/digbeth-counselling-psychotherapy,/specialists/digbeth-counselling-psychotherapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/dr-bruno-silva-neuropsychiatrist-brain-matters,/specialists/dr-bruno-silva-neuropsychiatrist-brain-matters,301,live listing
/united-kingdom/birmingham-uk/psychologist/dr-faisal-mir-bsc-hons-dclinpsych,/specialists/dr-faisal-mir-bsc-hons-dclinpsych,301,live listing
/united-kingdom/birmingham-uk/psychologist/dr-judith-holden-seren-bay-limited,/specialists/dr-judith-holden-seren-bay-limited,301,live listing
/united-kingdom/birmingham-uk/psychologist/dr-lisa-brownell-frcpsych-edgbaston-consultants,/specialists/dr-lisa-brownell-frcpsych-edgbaston-consultants,301,live listing
/united-kingdom/birmingham-uk/psychologist/dr-mark-paget-psychotherapist,/specialists/dr-mark-paget-psychotherapist,301,live listing
/united-kingdom/birmingham-uk/psychologist/dr-sarah-bishop,/specialists/dr-sarah-bishop,301,live listing
/united-kingdom/birmingham-uk/psychologist/dr-vicky-lewis-clinical-psychology-and-counselling-services,/specialists/dr-vicky-lewis-clinical-psychology-and-counselling-services,301,live listing
/united-kingdom/birmingham-uk/psychologist/edge-performance-therapy,/specialists/edge-performance-therapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/evolving-families,/specialists/evolving-families,301,live listing
/united-kingdom/birmingham-uk/psychologist/forensic-psychology-practice,/specialists/forensic-psychology-practice,301,live listing
/united-kingdom/birmingham-uk/psychologist/forensic-psychology-practice-ltd,/specialists/forensic-psychology-practice-ltd,301,live listing
/united-kingdom/birmingham-uk/psychologist/four-oaks-psychology,/specialists/four-oaks-psychology,301,live listing
/united-kingdom/birmingham-uk/psychologist/gina,/specialists/gina,301,live listing
/united-kingdom/birmingham-uk/psychologist/harborne-chiropractic-clinic,/search?specialty=psychology&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham-uk/psychologist/heart-healing-therapy,/specialists/heart-healing-therapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/helpee,/specialists/helpee,301,live listing
/united-kingdom/birmingham-uk/psychologist/ihya-house-of-aesthetics,/specialists/ihya-house-of-aesthetics,301,live listing
/united-kingdom/birmingham-uk/psychologist/isabel-price,/specialists/isabel-price,301,live listing
/united-kingdom/birmingham-uk/psychologist/kays-counselling,/specialists/kays-counselling,301,live listing
/united-kingdom/birmingham-uk/psychologist/key-counselling-training,/specialists/key-counselling-training,301,live listing
/united-kingdom/birmingham-uk/psychologist/lucy-mills-child-adolescent-psychotherapy,/specialists/lucy-mills-child-adolescent-psychotherapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/natasha-williams-therapy,/specialists/natasha-williams-therapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/nick-stagg-therapy,/specialists/nick-stagg-therapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/oaktree-connect,/specialists/oaktree-connect,301,live listing
/united-kingdom/birmingham-uk/psychologist/olive-tree-therapy-solutions,/specialists/olive-tree-therapy-solutions,301,live listing
/united-kingdom/birmingham-uk/psychologist/openforwards,/specialists/openforwards,301,live listing
/united-kingdom/birmingham-uk/psychologist/oxford-cbt,/specialists/oxford-cbt,301,live listing
/united-kingdom/birmingham-uk/psychologist/pattigift-therapy-cic,/specialists/pattigift-therapy-cic,301,live listing
/united-kingdom/birmingham-uk/psychologist/pause-and-co-healthcare,/specialists/pause-and-co-healthcare,301,live listing
/united-kingdom/birmingham-uk/psychologist/pauses-digbeth-hub,/specialists/pauses-digbeth-hub,301,live listing
/united-kingdom/birmingham-uk/psychologist/phinity-therapy-psychotherapy-counselling-birmingham,/specialists/phinity-therapy-psychotherapy-counselling-birmingham,301,live listing
/united-kingdom/birmingham-uk/psychologist/phoenix-psychology,/specialists/phoenix-psychology,301,live listing
/united-kingdom/birmingham-uk/psychologist/power-of-change-therapy-cic,/specialists/power-of-change-therapy-cic,301,live listing
/united-kingdom/birmingham-uk/psychologist/priory-birmingham-outpatient-mental-health-and-eating-disorder-treatment,/specialists/priory-birmingham-outpatient-mental-health-and-eating-disorder-treatment,301,live listing
/united-kingdom/birmingham-uk/psychologist/qaya-clinic-prp-prf-microneedling-hydrafacial-hijama-cupping-lymphatic-massage-vampire-facial-birmingham,/specialists/qaya-clinic-prp-prf-microneedling-hydrafacial-hijama-cupping-lymphatic-massage-vampire-facial-birmingham,301,live listing
/united-kingdom/birmingham-uk/psychologist/rape-sexual-violence-project,/specialists/rape-sexual-violence-project,301,live listing
/united-kingdom/birmingham-uk/psychologist/renaissance-therapy-centre,/specialists/renaissance-therapy-centre,301,live listing
/united-kingdom/birmingham-uk/psychologist/restore-harmony,/specialists/restore-harmony,301,live listing
/united-kingdom/birmingham-uk/psychologist/sarah-barker-speech-and-language-therapist,/specialists/sarah-barker-speech-and-language-therapist,301,live listing
/united-kingdom/birmingham-uk/psychologist/solihull-well-being-clinic,/specialists/solihull-well-being-clinic,301,live listing
/united-kingdom/birmingham-uk/psychologist/st-martins-counselling,/specialists/st-martins-counselling,301,live listing
/united-kingdom/birmingham-uk/psychologist/st-pauls-physio,/specialists/st-pauls-physio,301,live listing
/united-kingdom/birmingham-uk/psychologist/the-autism-service-birmingham,/specialists/the-autism-service-birmingham,301,live listing
/united-kingdom/birmingham-uk/psychologist/the-counselling-clinic,/specialists/the-counselling-clinic,301,live listing
/united-kingdom/birmingham-uk/psychologist/the-growth-guidance-clinic,/specialists/the-growth-guidance-clinic,301,live listing
/united-kingdom/birmingham-uk/psychologist/the-guildhall-practice-birmingham-city-centre,/specialists/the-guildhall-practice-birmingham-city-centre,301,live listing
/united-kingdom/birmingham-uk/psychologist/the-purple-house-clinic-birmingham,/specialists/the-purple-house-clinic-birmingham,301,live listing
/united-kingdom/birmingham-uk/psychologist/the-righttherapy,/specialists/the-righttherapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/the-well-health-centre,/specialists/the-well-health-centre,301,live listing
/united-kingdom/birmingham-uk/psychologist/therapy-touch,/specialists/therapy-touch,301,live listing
/united-kingdom/birmingham-uk/psychologist/think-psychology,/specialists/think-psychology,301,live listing
/united-kingdom/birmingham-uk/psychologist/two-ten-therapy,/specialists/two-ten-therapy,301,live listing
/united-kingdom/birmingham-uk/psychologist/wellqo-wellbeing-therapy-birmingham,/specialists/wellqo-wellbeing-therapy-birmingham,301,live listing
/united-kingdom/birmingham-uk/psychologist/working-minds-uk,/specialists/working-minds-uk,301,live listing
/united-kingdom/birmingham-uk/rheumatologist/central-podiatry-clinic-birmingham,/search?location=Birmingham,301,not imported — town only
/united-kingdom/birmingham/aesthetic-doctors/dr-majid-shah-aesthetics-birmingham,/specialists/dr-majid-shah-aesthetics-birmingham,301,live listing
/united-kingdom/birmingham/edgbaston-physiotherapy-clinic,/search?location=Birmingham,301,not imported — town only
/united-kingdom/birmingham/general-practioners/guy-ratu,/specialists/guy-ratu,301,live listing
/united-kingdom/birmingham/general-practioners/jonathan-stevenson,/search?specialty=general-practice&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/general-practioners/samuel-chan,/search?specialty=general-practice&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/amit-kotecha,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/guy-morris,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/kanai-garala,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/lee-jeys,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/maulik-gandhi,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/rajpal-nandra,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/sokratis-kalogrianitis,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/sujit-agarwal,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/tanweer-ashraf,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/yuvraj-agrawal,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/orthopaedics/ziali-sivardeen,/search?specialty=orthopaedics&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/physiotherapist/four-oaks-physio,/search?specialty=physiotherapy&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/physiotherapist/harborne-physiotherapy-clinic,/search?specialty=physiotherapy&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/physiotherapist/mt-clinics-ltd,/search?specialty=physiotherapy&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/physiotherapist/physiopoint-occupational-health-limited,/search?specialty=physiotherapy&location=Birmingham,301,not imported — specialty and town
/united-kingdom/birmingham/psychologist/bright-psychotherapy,/search?specialty=psychology&location=Birmingham,301,not imported — specialty and town
/united-kingdom/blackheath/orthopaedics/mr-shah-punwar,/specialists/mr-shah-punwar,301,live listing
/united-kingdom/bodenham/orthopaedics/mr-rakesh-choudhary,/specialists/mr-rakesh-choudhary,301,live listing
/united-kingdom/borehamwood/general-practioners/vimalendran-ratheesh,/specialists/vimalendran-ratheesh,301,live listing
/united-kingdom/bournemouth/orthopaedics/mr-mark-farrar,/specialists/mr-mark-farrar,301,live listing
/united-kingdom/brentford/orthopaedics/mr-richard-sinnerton,/specialists/mr-richard-sinnerton,301,live listing
/united-kingdom/brentwood/general-practioners/alice-scott,/specialists/alice-scott,301,live listing
/united-kingdom/brighton-and-hove/general-practioners/elizabeth-mcculloch,/search?specialty=general-practice&location=33%20Montefiore%20Rd,301,not imported — specialty and town
/united-kingdom/brighton-and-hove/orthopaedics/mr-enis-guryel,/specialists/mr-enis-guryel,301,live listing
/united-kingdom/brighton/brighton-physiotherapy-clinic,/search?location=Brighton,301,not imported — town only
/united-kingdom/bristol/the-physio-clinic,/search?location=Bristol,301,not imported — town only
/united-kingdom/buckhurst-hill/gynaecology/miss-roopa-nair,/specialists/miss-roopa-nair,301,live listing
/united-kingdom/buckhurst-hill/orthopaedics/mr-hasan-ahmed,/specialists/mr-hasan-ahmed,301,live listing
/united-kingdom/buckhurst-hill/orthopaedics/mr-james-wong,/specialists/mr-james-wong,301,live listing
/united-kingdom/buckhurst-hill/orthopaedics/mr-mandeep-lamba,/specialists/mr-mandeep-lamba,301,live listing
/united-kingdom/buckhurst-hill/orthopaedics/mr-sunil-kumar,/specialists/mr-sunil-kumar,301,live listing
/united-kingdom/bury/dentistry/eye-dental-clinic,/search?specialty=dentistry&location=Bury,301,not imported — specialty and town
/united-kingdom/bushey/ent-surgeon/onathan-hughes,/specialists/onathan-hughes,301,live listing
/united-kingdom/bushey/orthopaedics/mr-peter-domos,/specialists/mr-peter-domos,301,live listing
/united-kingdom/bushey/orthopaedics/mr-pinak-ray,/specialists/mr-pinak-ray,301,live listing
/united-kingdom/cambridge/general-practioners/susanna-unsworth,/specialists/susanna-unsworth,301,live listing
/united-kingdom/cambridge/orthopaedics/mr-mark-latimer,/specialists/mr-mark-latimer,301,live listing
/united-kingdom/cambridge/physiofit-cambridge,/search?location=Cambridge,301,not imported — town only
/united-kingdom/canterbury/orthopaedics/mr-sathya-murthy,/specialists/mr-sathya-murthy,301,live listing
/united-kingdom/cardiff/ent-specialist/clear-ears-wales,/search?specialty=ent&location=Cardiff,301,not imported — specialty and town
/united-kingdom/cardiff/oh-one-physiotherapy-clinic,/search?location=Cardiff,301,not imported — town only
/united-kingdom/chatham/orthopaedics/mr-sunil-jain,/specialists/mr-sunil-jain,301,live listing
/united-kingdom/cheadle/orthopaedics/mr-sanat-shah,/specialists/mr-sanat-shah,301,live listing
/united-kingdom/cheadle/orthopaedics/mr-timothy-clough,/specialists/mr-timothy-clough,301,live listing
/united-kingdom/cheadle/orthopaedics/timothy-clough,/specialists/timothy-clough,301,live listing
/united-kingdom/chelsfield/orthopaedics/mr-jonathan-walczak,/specialists/mr-jonathan-walczak,301,live listing
/united-kingdom/chelsfield/orthopaedics/mr-robbie-ray,/specialists/mr-robbie-ray,301,live listing
/united-kingdom/chelsfield/orthopaedics/robbie-ray,/specialists/robbie-ray,301,live listing
/united-kingdom/cheltenham/bioidentical-hormone-therapy-ltd,/search?location=Cheltenham,301,not imported — town only
/united-kingdom/cheltenham/orthopaedics/mr-alexander-dodds,/specialists/mr-alexander-dodds,301,live listing
/united-kingdom/cheltenham/psychologist/children-in-mind,/search?specialty=psychology&location=Cheltenham,301,not imported — specialty and town
/united-kingdom/chertsey/gynaecology/anil-tailor,/specialists/anil-tailor,301,live listing
/united-kingdom/chichester/gynaecology/melanie-tipples,/specialists/melanie-tipples,301,live listing
/united-kingdom/chichester/orthopaedics/ms-samantha-hook,/specialists/ms-samantha-hook,301,live listing
/united-kingdom/colchester/orthopaedics/mr-tim-parratt,/specialists/mr-tim-parratt,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/aesthetics-by-cheri-limited,/specialists/aesthetics-by-cheri-limited,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/allure-aesthetics-and-wellbeing,/specialists/allure-aesthetics-and-wellbeing,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/angels-beauty-laser-and-skin-clinic-ltd,/specialists/angels-beauty-laser-and-skin-clinic-ltd,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/astounding-skin-aesthetics,/specialists/astounding-skin-aesthetics,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/bhandal-facial-aesthetics,/specialists/bhandal-facial-aesthetics,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/deluxe-skincare-clinic,/specialists/deluxe-skincare-clinic,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/dr-zoe-beauty,/specialists/dr-zoe-beauty,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/feeling-fabulous-beauty-and-aesthetics,/specialists/feeling-fabulous-beauty-and-aesthetics,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/freyja-aesthetics,/specialists/freyja-aesthetics,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/haven-beauty-aesthetics-walk-ins-welcome-facials-makeup-waxing-more-in-coventry,/specialists/haven-beauty-aesthetics-walk-ins-welcome-facials-makeup-waxing-more-in-coventry,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/helens-holistic-beauty-and-aesthetics,/specialists/helens-holistic-beauty-and-aesthetics,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/katherine-allen-aesthetics,/specialists/katherine-allen-aesthetics,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/nova-skin-laser-clinic,/specialists/nova-skin-laser-clinic,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/rebecca-jayne-aesthetics,/specialists/rebecca-jayne-aesthetics,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/samo-clinic,/specialists/samo-clinic,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/skin-avenue,/specialists/skin-avenue,301,live listing
/united-kingdom/coventry-uk/aesthetic-doctors/skinox-aesthetics-clinic-warwickshire,/specialists/skinox-aesthetics-clinic-warwickshire,301,live listing
/united-kingdom/coventry-uk/dentistry/allesley-park-dental-practice,/specialists/allesley-park-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/balsall-common-dental-practice,/specialists/balsall-common-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/bell-green-dental-surgery,/specialists/bell-green-dental-surgery,301,live listing
/united-kingdom/coventry-uk/dentistry/binley-woods-dentistry,/specialists/binley-woods-dentistry,301,live listing
/united-kingdom/coventry-uk/dentistry/broad-lane-dental-surgery,/specialists/broad-lane-dental-surgery,301,live listing
/united-kingdom/coventry-uk/dentistry/canley-dental-surgery,/specialists/canley-dental-surgery,301,live listing
/united-kingdom/coventry-uk/dentistry/chapelfields-dental-practice,/specialists/chapelfields-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/community-dental-service,/specialists/community-dental-service,301,live listing
/united-kingdom/coventry-uk/dentistry/coventry-denture-centre,/specialists/coventry-denture-centre,301,live listing
/united-kingdom/coventry-uk/dentistry/densmile-dental-care,/specialists/densmile-dental-care,301,live listing
/united-kingdom/coventry-uk/dentistry/denture-repairs-coventry-while-u-wait,/specialists/denture-repairs-coventry-while-u-wait,301,live listing
/united-kingdom/coventry-uk/dentistry/face-dental-practice,/specialists/face-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/hillfields-dental-surgery,/specialists/hillfields-dental-surgery,301,live listing
/united-kingdom/coventry-uk/dentistry/holbrooks-dental-care,/specialists/holbrooks-dental-care,301,live listing
/united-kingdom/coventry-uk/dentistry/holbrooks-dental-practice,/specialists/holbrooks-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/holyhead-dental-practice,/specialists/holyhead-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/j-h-dental-clinic,/specialists/j-h-dental-clinic,301,live listing
/united-kingdom/coventry-uk/dentistry/jubilee-dental-practice-dentist-radford,/specialists/jubilee-dental-practice-dentist-radford,301,live listing
/united-kingdom/coventry-uk/dentistry/leamington-road-dental-practice,/specialists/leamington-road-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/light-lane-dental-practice,/specialists/light-lane-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/longfellow-road-dental-practice,/specialists/longfellow-road-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/marlborough-road-dental-practice,/specialists/marlborough-road-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/modus-advanced-dental-clinic,/specialists/modus-advanced-dental-clinic,301,live listing
/united-kingdom/coventry-uk/dentistry/murray-dental,/specialists/murray-dental,301,live listing
/united-kingdom/coventry-uk/dentistry/park-road-dental-care,/specialists/park-road-dental-care,301,live listing
/united-kingdom/coventry-uk/dentistry/pinnacle-orthodontics-coventry,/specialists/pinnacle-orthodontics-coventry,301,live listing
/united-kingdom/coventry-uk/dentistry/polski-dentysta-w-coventry-medicovdent,/specialists/polski-dentysta-w-coventry-medicovdent,301,live listing
/united-kingdom/coventry-uk/dentistry/spencer-road-dental-surgery,/specialists/spencer-road-dental-surgery,301,live listing
/united-kingdom/coventry-uk/dentistry/styvechale-dental-care,/specialists/styvechale-dental-care,301,live listing
/united-kingdom/coventry-uk/dentistry/the-dental-parlour,/specialists/the-dental-parlour,301,live listing
/united-kingdom/coventry-uk/dentistry/torcross-dental-practice,/specialists/torcross-dental-practice,301,live listing
/united-kingdom/coventry-uk/dentistry/verum-cosmetic-dentists,/specialists/verum-cosmetic-dentists,301,live listing
/united-kingdom/coventry-uk/dermatologist/aestheticology-dr-kam-lally,/specialists/aestheticology-dr-kam-lally,301,live listing
/united-kingdom/coventry-uk/dermatologist/authentic-aesthetics,/specialists/authentic-aesthetics,301,live listing
/united-kingdom/coventry-uk/dermatologist/derm-aesthetics-clinique,/specialists/derm-aesthetics-clinique,301,live listing
/united-kingdom/coventry-uk/dermatologist/dr-bikram-clinics,/specialists/dr-bikram-clinics,301,live listing
/united-kingdom/coventry-uk/dermatologist/dr-sharons-facial-aesthetics,/search?specialty=aesthetics-specialists&location=Coventry,301,not imported — specialty and town
/united-kingdom/coventry-uk/dermatologist/love-your-skin-clinic,/specialists/love-your-skin-clinic,301,live listing
/united-kingdom/coventry-uk/dermatologist/midland-aesthetics-clinic,/specialists/midland-aesthetics-clinic,301,live listing
/united-kingdom/coventry-uk/dermatologist/poland-medical-coventry-medical-clinic-polska-przychodnia,/specialists/poland-medical-coventry-medical-clinic-polska-przychodnia,301,live listing
/united-kingdom/coventry-uk/dermatologist/softerlines,/specialists/softerlines,301,live listing
/united-kingdom/coventry-uk/dermatologist/uk-skin,/specialists/uk-skin,301,live listing
/united-kingdom/coventry-uk/dermatologist/university-hospital-coventry-warwickshire,/facilities/university-hospital-coventry-and-warwickshire,301,became a facility
/united-kingdom/coventry-uk/dermatologist/warwick-hospital-dermatology,/facilities/warwick-hospital,301,became a facility
/united-kingdom/coventry-uk/ent-specialist/coventry-university-medical-centre,/specialists/coventry-university-medical-centre,301,live listing
/united-kingdom/coventry-uk/ent-specialist/earwaxspecialist-co-uk,/specialists/earwaxspecialist-co-uk,301,live listing
/united-kingdom/coventry-uk/ent-specialist/euphonic-hearing-care-ear-wax-removal-specialist-warwick,/specialists/euphonic-hearing-care-ear-wax-removal-specialist-warwick,301,live listing
/united-kingdom/coventry-uk/gynaecology/window-to-the-womb-coventry,/specialists/window-to-the-womb-coventry,301,live listing
/united-kingdom/coventry-uk/orthopaedics/coventry-osteopathic-sports-injury-clinic,/specialists/coventry-osteopathic-sports-injury-clinic,301,live listing
/united-kingdom/coventry-uk/orthopaedics/mr-gev-bhabra,/specialists/mr-gev-bhabra,301,live listing
/united-kingdom/coventry-uk/orthopaedics/mr-vivekanandan-dhukaram,/specialists/mr-vivekanandan-dhukaram,301,live listing
/united-kingdom/coventry-uk/orthopaedics/technology-in-motion-ltd-coventry,/specialists/technology-in-motion-ltd-coventry,301,live listing
/united-kingdom/coventry-uk/orthopaedics/university-hospital-coventry-warwickshire-fracture-clinic,/facilities/university-hospital-coventry-and-warwickshire,301,became a facility
/united-kingdom/coventry-uk/orthopaedics/warwickshire-knee-surgeon,/specialists/warwickshire-knee-surgeon,301,live listing
/united-kingdom/coventry-uk/orthopaedics/warwickshire-orthopaedic-clinic-coventy-mr-roger-sloan,/specialists/warwickshire-orthopaedic-clinic-coventy-mr-roger-sloan,301,live listing
/united-kingdom/coventry-uk/orthopaedics/witty-pask-buckingham-chartered-physiotherapists,/specialists/witty-pask-buckingham-chartered-physiotherapists,301,live listing
/united-kingdom/coventry-uk/paediatrics/dr-s-matthews,/search?specialty=paediatrics&location=Coventry,301,not imported — specialty and town
/united-kingdom/coventry-uk/psychologist/abacus-counselling-services-ltd,/specialists/abacus-counselling-services-ltd,301,live listing
/united-kingdom/coventry-uk/psychologist/association-of-christian-counsellors,/specialists/association-of-christian-counsellors,301,live listing
/united-kingdom/coventry-uk/psychologist/blossom-counselling,/specialists/blossom-counselling,301,live listing
/united-kingdom/coventry-uk/psychologist/blue-sky-therapy,/specialists/blue-sky-therapy,301,live listing
/united-kingdom/coventry-uk/psychologist/cbt-with-linzi-coventry,/specialists/cbt-with-linzi-coventry,301,live listing
/united-kingdom/coventry-uk/psychologist/chanel-inner-key-therapy-counselling,/specialists/chanel-inner-key-therapy-counselling,301,live listing
/united-kingdom/coventry-uk/psychologist/coventry-and-south-warwickshire-counselling,/specialists/coventry-and-south-warwickshire-counselling,301,live listing
/united-kingdom/coventry-uk/psychologist/coventry-central-chiropractic-clinic,/specialists/coventry-central-chiropractic-clinic,301,live listing
/united-kingdom/coventry-uk/psychologist/cygnet-joyce-parker-hospital,/facilities/cygnet-joyce-parker-hospital,301,became a facility
/united-kingdom/coventry-uk/psychologist/dr-kimberley-wade,/specialists/dr-kimberley-wade,301,live listing
/united-kingdom/coventry-uk/psychologist/emotionally-connected,/specialists/emotionally-connected,301,live listing
/united-kingdom/coventry-uk/psychologist/fire-earth-sports-massage,/specialists/fire-earth-sports-massage,301,live listing
/united-kingdom/coventry-uk/psychologist/i-m-massages-deep-tissue-massage-sports-massage-swedish-hijama-cupping-therapy,/specialists/i-m-massages-deep-tissue-massage-sports-massage-swedish-hijama-cupping-therapy,301,live listing
/united-kingdom/coventry-uk/psychologist/inner-space-therapy,/specialists/inner-space-therapy,301,live listing
/united-kingdom/coventry-uk/psychologist/just-being-human-counselling,/specialists/just-being-human-counselling,301,live listing
/united-kingdom/coventry-uk/psychologist/mercia-ms-therapy-centre,/specialists/mercia-ms-therapy-centre,301,live listing
/united-kingdom/coventry-uk/psychologist/michalowski-therapy-clinic,/specialists/michalowski-therapy-clinic,301,live listing
/united-kingdom/coventry-uk/psychologist/my-solution-wellbeing-counselling-coventry,/specialists/my-solution-wellbeing-counselling-coventry,301,live listing
/united-kingdom/coventry-uk/psychologist/nancy-psychotherapy,/specialists/nancy-psychotherapy,301,live listing
/united-kingdom/coventry-uk/psychologist/newfield-house,/specialists/newfield-house,301,live listing
/united-kingdom/coventry-uk/psychologist/prywatny-gabinet-psychoterapii-systemowej,/specialists/prywatny-gabinet-psychoterapii-systemowej,301,live listing
/united-kingdom/coventry-uk/psychologist/relate,/specialists/relate,301,live listing
/united-kingdom/coventry-uk/psychologist/resolve-psychological-services,/specialists/resolve-psychological-services,301,live listing
/united-kingdom/coventry-uk/psychologist/revive-wellness-club,/specialists/revive-wellness-club,301,live listing
/united-kingdom/coventry-uk/psychologist/rhian-king-counselling-psychotherapy,/specialists/rhian-king-counselling-psychotherapy,301,live listing
/united-kingdom/coventry-uk/psychologist/serene-mind-body-complementary-therapy-centre-training-college,/specialists/serene-mind-body-complementary-therapy-centre-training-college,301,live listing
/united-kingdom/coventry-uk/psychologist/seven-care-services,/specialists/seven-care-services,301,live listing
/united-kingdom/coventry-uk/psychologist/shed-counselling,/specialists/shed-counselling,301,live listing
/united-kingdom/coventry-uk/psychologist/the-clarendon-practice,/specialists/the-clarendon-practice,301,live listing
/united-kingdom/coventry-uk/psychologist/the-flame,/specialists/the-flame,301,live listing
/united-kingdom/coventry-uk/psychologist/trauma-therapy-by-trish,/specialists/trauma-therapy-by-trish,301,live listing
/united-kingdom/coventry-uk/rheumatologist/university-hospital-coventry-warwickshire-rheumatology,/search?location=Coventry,301,not imported — town only
/united-kingdom/coventry-warwickshire/dentistry/binley-woods-dentistry,/specialists/binley-woods-dentistry,301,live listing
/united-kingdom/coventry/general-practioners/central-chiropractic-clinic,/search?specialty=general-practice&location=Coventry,301,not imported — specialty and town
/united-kingdom/coventry/general-practioners/central-shockwave-therapy-clinic,/search?specialty=general-practice&location=Coventry,301,not imported — specialty and town
/united-kingdom/coventry/gynaecology/supriya-bulchandani,/specialists/supriya-bulchandani,301,live listing
/united-kingdom/coventry/orthopaedics/mr-feisal-ali-shah,/specialists/mr-feisal-ali-shah,301,live listing
/united-kingdom/coventry/orthopaedics/mr-gev-bhabra,/specialists/mr-gev-bhabra,301,live listing
/united-kingdom/coventry/orthopaedics/mr-stephen-drew,/specialists/mr-stephen-drew,301,live listing
/united-kingdom/coventry/physiotherapist/coventry-back-pain-clinic,/search?specialty=physiotherapy&location=Coventry,301,not imported — specialty and town
/united-kingdom/croydon/orthopaedics/mr-anestis-iossifidis,/specialists/mr-anestis-iossifidis,301,live listing
/united-kingdom/croydon/orthopaedics/mr-mohammed-al-maiyah,/specialists/mr-mohammed-al-maiyah,301,live listing
/united-kingdom/darlington/orthopaedics/mr-jonathan-mark-loughead,/specialists/mr-jonathan-mark-loughead,301,live listing
